fold,prompt_id,method,label,score_field,score,threshold_at_1pct,predicted_at_1pct,threshold_at_5pct,predicted_at_5pct
1,23,No Watermark,0,z_score,0.8084520834544433,4.365641250653994,False,1.940285000290664,False
5,24,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
3,25,No Watermark,0,z_score,1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
4,26,No Watermark,0,z_score,-2.748737083745107,2.748737083745107,False,1.940285000290664,False
3,27,No Watermark,0,z_score,2.748737083745107,4.0422604172722165,False,1.940285000290664,True
5,28,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
4,29,No Watermark,0,z_score,-0.8084520834544433,2.748737083745107,False,1.940285000290664,False
5,30,No Watermark,0,z_score,0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
2,31,No Watermark,0,z_score,2.42535625036333,4.0422604172722165,False,1.940285000290664,True
1,32,No Watermark,0,z_score,-3.5571891671995504,4.365641250653994,False,1.940285000290664,False
4,33,No Watermark,0,z_score,-1.7785945835997752,2.748737083745107,False,1.940285000290664,False
1,34,No Watermark,0,z_score,-1.455213750217998,4.365641250653994,False,1.940285000290664,False
1,35,No Watermark,0,z_score,0.16169041669088866,4.365641250653994,False,1.940285000290664,False
3,36,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,37,No Watermark,0,z_score,0.3233808333817773,2.748737083745107,False,1.940285000290664,False
4,38,No Watermark,0,z_score,-0.6467616667635546,2.748737083745107,False,1.940285000290664,False
4,39,No Watermark,0,z_score,-0.9413273354305668,2.748737083745107,False,1.940285000290664,False
3,40,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
3,41,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
1,42,No Watermark,0,z_score,0.0,4.365641250653994,False,1.940285000290664,False
3,43,No Watermark,0,z_score,-1.455213750217998,4.0422604172722165,False,1.940285000290664,False
4,44,No Watermark,0,z_score,1.1318329168362207,2.748737083745107,False,1.940285000290664,False
3,45,No Watermark,0,z_score,1.455213750217998,4.0422604172722165,False,1.940285000290664,False
4,46,No Watermark,0,z_score,-0.16169041669088866,2.748737083745107,False,1.940285000290664,False
1,47,No Watermark,0,z_score,1.6169041669088866,4.365641250653994,False,1.940285000290664,False
2,48,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,49,No Watermark,0,z_score,-1.940285000290664,4.0422604172722165,False,1.940285000290664,False
4,50,No Watermark,0,z_score,-3.233808333817773,2.748737083745107,False,1.940285000290664,False
2,51,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,52,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
3,53,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
3,54,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
1,55,No Watermark,0,z_score,0.970142500145332,4.365641250653994,False,1.940285000290664,False
5,56,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
4,57,No Watermark,0,z_score,0.485071250072666,2.748737083745107,False,1.940285000290664,False
1,58,No Watermark,0,z_score,-0.6467616667635546,4.365641250653994,False,1.940285000290664,False
5,59,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
1,60,No Watermark,0,z_score,2.5870466670542185,4.365641250653994,False,1.940285000290664,True
4,61,No Watermark,0,z_score,4.365641250653994,2.748737083745107,True,1.940285000290664,True
4,62,No Watermark,0,z_score,-1.7785945835997752,2.748737083745107,False,1.940285000290664,False
3,63,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
5,64,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
2,65,No Watermark,0,z_score,1.455213750217998,4.0422604172722165,False,1.940285000290664,False
1,66,No Watermark,0,z_score,-0.3233808333817773,4.365641250653994,False,1.940285000290664,False
5,67,No Watermark,0,z_score,1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
4,68,No Watermark,0,z_score,-1.2935233335271092,2.748737083745107,False,1.940285000290664,False
2,69,No Watermark,0,z_score,0.970142500145332,4.0422604172722165,False,1.940285000290664,False
1,70,No Watermark,0,z_score,-1.455213750217998,4.365641250653994,False,1.940285000290664,False
5,71,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
5,72,No Watermark,0,z_score,1.455213750217998,4.0422604172722165,False,1.940285000290664,False
3,73,No Watermark,0,z_score,-1.455213750217998,4.0422604172722165,False,1.940285000290664,False
3,74,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
2,75,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
5,76,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
2,77,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
1,78,No Watermark,0,z_score,-2.5870466670542185,4.365641250653994,False,1.940285000290664,False
2,79,No Watermark,0,z_score,-1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
3,80,No Watermark,0,z_score,-3.880570000581328,4.0422604172722165,False,1.940285000290664,False
2,81,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
1,82,No Watermark,0,z_score,-1.455213750217998,4.365641250653994,False,1.940285000290664,False
5,83,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
2,84,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
4,85,No Watermark,0,z_score,0.16169041669088866,2.748737083745107,False,1.940285000290664,False
1,86,No Watermark,0,z_score,-0.8084520834544433,4.365641250653994,False,1.940285000290664,False
4,87,No Watermark,0,z_score,-0.12156613477096616,2.748737083745107,False,1.940285000290664,False
1,88,No Watermark,0,z_score,1.455213750217998,4.365641250653994,False,1.940285000290664,False
4,89,No Watermark,0,z_score,1.6169041669088866,2.748737083745107,False,1.940285000290664,False
5,90,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
2,91,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
2,92,No Watermark,0,z_score,0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
5,93,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,94,No Watermark,0,z_score,-1.4324546408726015,2.748737083745107,False,1.940285000290664,False
4,95,No Watermark,0,z_score,-0.16169041669088866,2.748737083745107,False,1.940285000290664,False
1,96,No Watermark,0,z_score,0.3233808333817773,4.365641250653994,False,1.940285000290664,False
4,97,No Watermark,0,z_score,-0.970142500145332,2.748737083745107,False,1.940285000290664,False
2,98,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,99,No Watermark,0,z_score,0.970142500145332,4.0422604172722165,False,1.940285000290664,False
4,100,No Watermark,0,z_score,-0.8084520834544433,2.748737083745107,False,1.940285000290664,False
5,101,No Watermark,0,z_score,-1.7785945835997752,4.0422604172722165,False,1.940285000290664,False
5,102,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
3,103,No Watermark,0,z_score,1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
2,104,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
4,105,No Watermark,0,z_score,-0.485071250072666,2.748737083745107,False,1.940285000290664,False
5,106,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
2,107,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
3,108,No Watermark,0,z_score,1.940285000290664,4.0422604172722165,False,1.940285000290664,True
3,109,No Watermark,0,z_score,-0.7776182336165551,4.0422604172722165,False,1.940285000290664,False
2,110,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,111,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
4,112,No Watermark,0,z_score,2.748737083745107,2.748737083745107,True,1.940285000290664,True
3,113,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
3,114,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
3,115,No Watermark,0,z_score,1.455213750217998,4.0422604172722165,False,1.940285000290664,False
1,116,No Watermark,0,z_score,0.16169041669088866,4.365641250653994,False,1.940285000290664,False
3,117,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
2,118,No Watermark,0,z_score,-1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
1,119,No Watermark,0,z_score,-0.16169041669088866,4.365641250653994,False,1.940285000290664,False
3,120,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
1,121,No Watermark,0,z_score,-2.2636658336724413,4.365641250653994,False,1.940285000290664,False
1,122,No Watermark,0,z_score,1.2935233335271092,4.365641250653994,False,1.940285000290664,False
1,123,No Watermark,0,z_score,-0.970142500145332,4.365641250653994,False,1.940285000290664,False
1,124,No Watermark,0,z_score,-1.7785945835997752,4.365641250653994,False,1.940285000290664,False
3,125,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
4,126,No Watermark,0,z_score,0.485071250072666,2.748737083745107,False,1.940285000290664,False
1,127,No Watermark,0,z_score,-0.16169041669088866,4.365641250653994,False,1.940285000290664,False
5,128,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,129,No Watermark,0,z_score,0.6467616667635546,2.748737083745107,False,1.940285000290664,False
5,130,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
5,131,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
1,132,No Watermark,0,z_score,-0.970142500145332,4.365641250653994,False,1.940285000290664,False
1,133,No Watermark,0,z_score,1.6169041669088866,4.365641250653994,False,1.940285000290664,False
5,134,No Watermark,0,z_score,0.970142500145332,4.0422604172722165,False,1.940285000290664,False
1,135,No Watermark,0,z_score,0.970142500145332,4.365641250653994,False,1.940285000290664,False
5,136,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
5,137,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
4,138,No Watermark,0,z_score,0.0,2.748737083745107,False,1.940285000290664,False
3,139,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
4,140,No Watermark,0,z_score,1.7785945835997752,2.748737083745107,False,1.940285000290664,False
4,141,No Watermark,0,z_score,-0.485071250072666,2.748737083745107,False,1.940285000290664,False
2,142,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
2,143,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
4,144,No Watermark,0,z_score,0.4948716593053935,2.748737083745107,False,1.940285000290664,False
3,145,No Watermark,0,z_score,-1.7785945835997752,4.0422604172722165,False,1.940285000290664,False
2,146,No Watermark,0,z_score,1.940285000290664,4.0422604172722165,False,1.940285000290664,True
2,147,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
2,148,No Watermark,0,z_score,0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
4,149,No Watermark,0,z_score,1.455213750217998,2.748737083745107,False,1.940285000290664,False
2,150,No Watermark,0,z_score,-2.2636658336724413,4.0422604172722165,False,1.940285000290664,False
1,151,No Watermark,0,z_score,-1.1318329168362207,4.365641250653994,False,1.940285000290664,False
1,152,No Watermark,0,z_score,-1.2935233335271092,4.365641250653994,False,1.940285000290664,False
3,153,No Watermark,0,z_score,0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
4,154,No Watermark,0,z_score,-0.6467616667635546,2.748737083745107,False,1.940285000290664,False
1,155,No Watermark,0,z_score,1.455213750217998,4.365641250653994,False,1.940285000290664,False
3,156,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
1,157,No Watermark,0,z_score,-1.7785945835997752,4.365641250653994,False,1.940285000290664,False
5,158,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
2,159,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
3,160,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
4,161,No Watermark,0,z_score,-2.42535625036333,2.748737083745107,False,1.940285000290664,False
3,162,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
1,163,No Watermark,0,z_score,-0.6467616667635546,4.365641250653994,False,1.940285000290664,False
2,164,No Watermark,0,z_score,-1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
2,165,No Watermark,0,z_score,2.1019754169815528,4.0422604172722165,False,1.940285000290664,True
2,166,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
4,167,No Watermark,0,z_score,1.7785945835997752,2.748737083745107,False,1.940285000290664,False
5,168,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
1,169,No Watermark,0,z_score,1.2935233335271092,4.365641250653994,False,1.940285000290664,False
1,170,No Watermark,0,z_score,-0.16169041669088866,4.365641250653994,False,1.940285000290664,False
3,171,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
4,172,No Watermark,0,z_score,-0.8084520834544433,2.748737083745107,False,1.940285000290664,False
5,173,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
2,174,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
3,175,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
2,176,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
3,177,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
5,178,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
1,179,No Watermark,0,z_score,0.8084520834544433,4.365641250653994,False,1.940285000290664,False
3,180,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
1,181,No Watermark,0,z_score,0.8084520834544433,4.365641250653994,False,1.940285000290664,False
3,182,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
3,183,No Watermark,0,z_score,4.85071250072666,4.0422604172722165,True,1.940285000290664,True
4,184,No Watermark,0,z_score,0.16169041669088866,2.748737083745107,False,1.940285000290664,False
2,185,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
2,186,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
3,187,No Watermark,0,z_score,-2.748737083745107,4.0422604172722165,False,1.940285000290664,False
1,188,No Watermark,0,z_score,-1.2935233335271092,4.365641250653994,False,1.940285000290664,False
1,189,No Watermark,0,z_score,2.2636658336724413,4.365641250653994,False,1.940285000290664,True
1,190,No Watermark,0,z_score,-1.7785945835997752,4.365641250653994,False,1.940285000290664,False
1,191,No Watermark,0,z_score,-1.7785945835997752,4.365641250653994,False,1.940285000290664,False
4,192,No Watermark,0,z_score,-0.8084520834544433,2.748737083745107,False,1.940285000290664,False
1,193,No Watermark,0,z_score,-0.485071250072666,4.365641250653994,False,1.940285000290664,False
1,194,No Watermark,0,z_score,-1.1318329168362207,4.365641250653994,False,1.940285000290664,False
3,195,No Watermark,0,z_score,-1.940285000290664,4.0422604172722165,False,1.940285000290664,False
2,196,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
4,197,No Watermark,0,z_score,-1.940285000290664,2.748737083745107,False,1.940285000290664,False
4,198,No Watermark,0,z_score,-0.3233808333817773,2.748737083745107,False,1.940285000290664,False
4,199,No Watermark,0,z_score,-1.455213750217998,2.748737083745107,False,1.940285000290664,False
5,200,No Watermark,0,z_score,2.1019754169815528,4.0422604172722165,False,1.940285000290664,True
4,201,No Watermark,0,z_score,-0.970142500145332,2.748737083745107,False,1.940285000290664,False
2,202,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
4,203,No Watermark,0,z_score,0.485071250072666,2.748737083745107,False,1.940285000290664,False
5,204,No Watermark,0,z_score,-1.7785945835997752,4.0422604172722165,False,1.940285000290664,False
3,205,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
3,206,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
3,207,No Watermark,0,z_score,1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
1,208,No Watermark,0,z_score,0.8084520834544433,4.365641250653994,False,1.940285000290664,False
3,209,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
1,210,No Watermark,0,z_score,-0.6467616667635546,4.365641250653994,False,1.940285000290664,False
4,211,No Watermark,0,z_score,0.8084520834544433,2.748737083745107,False,1.940285000290664,False
1,212,No Watermark,0,z_score,-1.6169041669088866,4.365641250653994,False,1.940285000290664,False
5,213,No Watermark,0,z_score,-1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
1,214,No Watermark,0,z_score,0.16169041669088866,4.365641250653994,False,1.940285000290664,False
2,215,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,216,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
2,217,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,218,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
3,219,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,220,No Watermark,0,z_score,-0.6467616667635546,2.748737083745107,False,1.940285000290664,False
4,221,No Watermark,0,z_score,4.0422604172722165,2.748737083745107,True,1.940285000290664,True
1,222,No Watermark,0,z_score,-0.3233808333817773,4.365641250653994,False,1.940285000290664,False
3,223,No Watermark,0,z_score,0.329914439536929,4.0422604172722165,False,1.940285000290664,False
2,224,No Watermark,0,z_score,-1.7785945835997752,4.0422604172722165,False,1.940285000290664,False
4,225,No Watermark,0,z_score,0.16169041669088866,2.748737083745107,False,1.940285000290664,False
1,226,No Watermark,0,z_score,0.3233808333817773,4.365641250653994,False,1.940285000290664,False
2,227,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
1,228,No Watermark,0,z_score,-3.0721179171268846,4.365641250653994,False,1.940285000290664,False
5,229,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
2,230,No Watermark,0,z_score,-2.1019754169815528,4.0422604172722165,False,1.940285000290664,False
5,231,No Watermark,0,z_score,0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
5,232,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
2,233,No Watermark,0,z_score,2.5870466670542185,4.0422604172722165,False,1.940285000290664,True
1,234,No Watermark,0,z_score,1.7785945835997752,4.365641250653994,False,1.940285000290664,False
5,235,No Watermark,0,z_score,0.970142500145332,4.0422604172722165,False,1.940285000290664,False
3,236,No Watermark,0,z_score,1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
5,237,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
3,238,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
4,239,No Watermark,0,z_score,-2.5870466670542185,2.748737083745107,False,1.940285000290664,False
4,240,No Watermark,0,z_score,0.3233808333817773,2.748737083745107,False,1.940285000290664,False
1,241,No Watermark,0,z_score,1.7785945835997752,4.365641250653994,False,1.940285000290664,False
2,242,No Watermark,0,z_score,0.1649572197684645,4.0422604172722165,False,1.940285000290664,False
4,243,No Watermark,0,z_score,-1.455213750217998,2.748737083745107,False,1.940285000290664,False
5,244,No Watermark,0,z_score,-2.1019754169815528,4.0422604172722165,False,1.940285000290664,False
2,245,No Watermark,0,z_score,-0.8084520834544433,4.0422604172722165,False,1.940285000290664,False
2,246,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
3,247,No Watermark,0,z_score,1.7785945835997752,4.0422604172722165,False,1.940285000290664,False
4,248,No Watermark,0,z_score,-1.7785945835997752,2.748737083745107,False,1.940285000290664,False
4,249,No Watermark,0,z_score,0.4948716593053935,2.748737083745107,False,1.940285000290664,False
1,250,No Watermark,0,z_score,1.2935233335271092,4.365641250653994,False,1.940285000290664,False
5,251,No Watermark,0,z_score,1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
3,252,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,253,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
5,254,No Watermark,0,z_score,-2.1019754169815528,4.0422604172722165,False,1.940285000290664,False
1,255,No Watermark,0,z_score,0.3233808333817773,4.365641250653994,False,1.940285000290664,False
2,256,No Watermark,0,z_score,-0.485071250072666,4.0422604172722165,False,1.940285000290664,False
3,257,No Watermark,0,z_score,-0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
5,258,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
1,259,No Watermark,0,z_score,0.3233808333817773,4.365641250653994,False,1.940285000290664,False
5,260,No Watermark,0,z_score,-1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
3,261,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
2,262,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
2,263,No Watermark,0,z_score,-1.940285000290664,4.0422604172722165,False,1.940285000290664,False
2,264,No Watermark,0,z_score,0.970142500145332,4.0422604172722165,False,1.940285000290664,False
2,265,No Watermark,0,z_score,1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
2,266,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
5,267,No Watermark,0,z_score,-1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
5,268,No Watermark,0,z_score,0.0,4.0422604172722165,False,1.940285000290664,False
4,269,No Watermark,0,z_score,-1.6169041669088866,2.748737083745107,False,1.940285000290664,False
1,270,No Watermark,0,z_score,1.2935233335271092,4.365641250653994,False,1.940285000290664,False
5,271,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
5,272,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
3,273,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
5,274,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
2,275,No Watermark,0,z_score,0.52678658400752,4.0422604172722165,False,1.940285000290664,False
5,276,No Watermark,0,z_score,1.940285000290664,4.0422604172722165,False,1.940285000290664,True
5,277,No Watermark,0,z_score,-1.1318329168362207,4.0422604172722165,False,1.940285000290664,False
5,278,No Watermark,0,z_score,-2.42535625036333,4.0422604172722165,False,1.940285000290664,False
1,279,No Watermark,0,z_score,-0.16169041669088866,4.365641250653994,False,1.940285000290664,False
1,280,No Watermark,0,z_score,-1.455213750217998,4.365641250653994,False,1.940285000290664,False
5,281,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
2,282,No Watermark,0,z_score,1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
5,283,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,284,No Watermark,0,z_score,0.0,2.748737083745107,False,1.940285000290664,False
5,285,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
2,286,No Watermark,0,z_score,2.5870466670542185,4.0422604172722165,False,1.940285000290664,True
1,287,No Watermark,0,z_score,0.485071250072666,4.365641250653994,False,1.940285000290664,False
3,288,No Watermark,0,z_score,0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
1,289,No Watermark,0,z_score,-0.6467616667635546,4.365641250653994,False,1.940285000290664,False
4,290,No Watermark,0,z_score,-0.7699188535494523,2.748737083745107,False,1.940285000290664,False
2,291,No Watermark,0,z_score,-1.455213750217998,4.0422604172722165,False,1.940285000290664,False
2,292,No Watermark,0,z_score,-0.3233808333817773,4.0422604172722165,False,1.940285000290664,False
4,293,No Watermark,0,z_score,0.16169041669088866,2.748737083745107,False,1.940285000290664,False
3,294,No Watermark,0,z_score,0.485071250072666,4.0422604172722165,False,1.940285000290664,False
2,295,No Watermark,0,z_score,-0.970142500145332,4.0422604172722165,False,1.940285000290664,False
5,296,No Watermark,0,z_score,1.6169041669088866,4.0422604172722165,False,1.940285000290664,False
3,297,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
5,298,No Watermark,0,z_score,0.16169041669088866,4.0422604172722165,False,1.940285000290664,False
1,299,No Watermark,0,z_score,0.16169041669088866,4.365641250653994,False,1.940285000290664,False
1,300,No Watermark,0,z_score,-2.748737083745107,4.365641250653994,False,1.940285000290664,False
2,301,No Watermark,0,z_score,-1.2935233335271092,4.0422604172722165,False,1.940285000290664,False
4,302,No Watermark,0,z_score,0.20463637726751452,2.748737083745107,False,1.940285000290664,False
4,303,No Watermark,0,z_score,-1.2935233335271092,2.748737083745107,False,1.940285000290664,False
3,304,No Watermark,0,z_score,-0.6467616667635546,4.0422604172722165,False,1.940285000290664,False
